run_id,date_iso,mechanic_name,work_order,location,units,group,model,preload_ftlb,retainer_measured_value,retainer_measured_unit,calc_status,chosen_fit,chosen_shim_value,chosen_shim_unit,chosen_shim_torque_ftlb,set1_slope,set1_intercept,set1_r2,set1_avg_err_ftlb,set1_max_err_ftlb,set1_shim_value,set1_shim_unit,set1_shim_torque_ftlb,set1_status,set1_reject_reason,set2_slope,set2_intercept,set2_r2,set2_avg_err_ftlb,set2_max_err_ftlb,set2_shim_value,set2_shim_unit,set2_shim_torque_ftlb,set2_status,set2_reject_reason,combined_slope,combined_intercept,combined_r2,combined_avg_err_ftlb,combined_max_err_ftlb,combined_shim_value,combined_shim_unit,combined_shim_torque_ftlb,combined_status,combined_reject_reason
43109_2026-04-24_ddba,2026-04-24,Heath Farley,43109,Mackay,Metric,Front,830E,0.15,34.84,mm,Fail,,,mm,,-447.4393530997731,1652.7493261457014,0.9284366576819435,7.105121293800266,11.185983827495647,3.5437951807228725,mm,67.11590296496593,Fail,R² < 0.95; Avg error > 5 ft-lb; Max error > 10 ft-lb,-447.4393530997731,1652.7493261457014,0.9284366576819435,7.105121293800266,11.185983827495647,3.5437951807228725,mm,67.11590296496593,Fail,R² < 0.95; Avg error > 5 ft-lb; Max error > 10 ft-lb,-447.4393530997731,1652.7493261457014,0.9284366576819435,7.105121293800266,11.185983827495647,3.5437951807228725,mm,67.11590296496593,Fail,R² < 0.95; Avg error > 5 ft-lb; Max error > 10 ft-lb
